DATE,STATION,NAME,LATITUDE,LONGITUDE,PRCP,WSF2,WSF5
2010-06-08,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.12,18.1,25.9
2010-06-09,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.24,16.1,21.0
2010-06-10,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.06,16.1,21.0
2010-06-11,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,12.1,15.0
2010-06-12,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.77,14.1,17.0
2010-06-13,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.04,10.1,14.1
2010-06-14,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,13.0,16.1
2010-06-15,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,14.1,19.9
2010-06-16,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.07,13.0,18.1
2010-06-17,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,18.1,30.0
2010-06-18,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,12.1,16.1
2010-06-19,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,16.1,19.9
2010-06-20,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,14.1,18.1
2010-06-21,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,14.1,19.9
2010-06-22,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.22,12.1,15.0
2010-06-23,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.11,16.1,21.9
2010-06-24,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.02,15.0,21.9
2010-06-25,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,12.1,17.0
2010-06-26,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.03,13.0,16.1
2010-06-27,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.07,12.1,14.1
2010-06-28,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.62,18.1,28.0
2010-06-29,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,18.1,28.0
2010-06-30,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,16.1,21.9
2010-07-01,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,15.0,28.0
2010-07-02,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,16.1,23.9
2010-07-03,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,14.1,18.1
2010-07-04,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,14.1,19.9
2010-07-05,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,15.0,21.0
2010-07-07,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,14.1,17.0
2010-07-08,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,12.1,15.0
2010-07-09,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,12.1,15.0
2010-07-10,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,10.1,13.0
2010-07-11,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,14.1,16.1
2010-07-12,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,14.1,19.9
2010-07-13,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.51,13.0,17.0
2010-07-14,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.04,14.1,30.0
2010-07-15,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,13.0,17.0
2010-07-16,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,17.0,23.0
2010-07-17,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,13.0,18.1
2010-07-18,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,16.1,21.0
2010-07-19,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,1.08,12.1,32.0
2010-07-20,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,10.1,14.1
2010-07-21,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.56,14.1,19.9
2010-07-22,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,13.0,23.0
2010-07-23,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.72,10.1,19.9
2010-07-24,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.08,15.0,21.9
2010-07-25,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.26,14.1,23.0
2010-07-26,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,17.0,25.9
2010-07-27,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,14.1,21.0
2010-07-28,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,19.9,28.0
2010-07-29,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,13.0,21.0
2010-07-30,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,13.0,17.0
2010-07-31,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,10.1,16.1
2010-08-01,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,14.1,18.1
2010-08-02,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,15.0,19.9
2010-08-03,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,19.9,28.0
2010-08-04,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,16.1,23.9
2010-08-05,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.56,12.1,17.0
2010-08-06,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.08,15.0,28.0
2010-08-07,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,13.0,16.1
2010-08-08,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,17.0,21.0
2010-08-09,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,29.1,57.9
2010-08-10,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.01,14.1,17.0
2010-08-11,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,16.1,19.9
2010-08-12,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,15.0,18.1
2010-08-13,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,16.1,21.0
2010-08-14,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,10.1,16.1
