"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PGTM","PRCP","WDF2","WDF5","WSF2","WSF5"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-05-16","5.59"," 1456","0.00","  200","  190","14.1","21.0"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-05-17","5.14"," 1426","0.00","  160","  170","16.1","21.9"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-05-18","7.38"," 2353","0.85","   40","   50","21.0","30.0"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-05-19","7.83"," 0101","0.01","   50","   60","23.0","32.0"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-05-20","4.47"," 1430","0.00","  210","  200","14.1","21.9"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-05-21","5.59"," 1544","0.00","  130","  110","15.0","19.9"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-05-22","6.71"," 2321","0.00","  140","  110","12.1","17.0"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-05-23","5.37"," 0130","0.00","  100","  130","8.9","14.1"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-05-24","4.25"," 1553","0.00","  180","  170","14.1","16.1"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-05-25","5.59"," 1547","0.00","  190","  210","16.1","23.0"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-05-26","4.47"," 2320","0.00","   50","   50","15.0","21.0"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-05-27","7.38"," 0025","0.17","  360","  350","18.1","28.0"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-05-28","5.37"," 1252","0.00","  180","  180","13.0","17.0"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-05-29","6.93"," 1534","0.08","  200","  200","15.0","23.9"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-05-30","5.59"," 1730","0.00","  300","  310","13.0","19.9"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-05-31","7.83"," 1351","0.00","  150","  140","16.1","19.9"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-06-01","7.61"," 1417","0.11","  190","  230","18.1","25.9"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-06-02","5.82"," 1530","0.00","  150","  150","13.0","17.0"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-06-03","7.16"," 1223","0.00","  200","  220","16.1","23.9"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-06-04","4.47"," 1430","0.00","  150","  170","13.0","17.0"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-06-05","6.93"," 1639","1.51","  180","  190","14.1","17.0"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-06-06","9.84"," 2317","0.00","  190","  310","21.9","31.1"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-06-07","8.72"," 0958","0.00","  350","  360","15.0","21.0"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-06-08","5.59"," 1236","0.10","  310","  310","19.9","28.0"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-06-09","4.70"," 2349","0.07","  140","  150","15.0","21.9"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-06-10","6.49"," 0118","0.10","  110","  120","15.0","23.9"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-06-11","4.47"," 1611","0.00","  180","  180","12.1","15.0"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-06-12","6.04"," 1142","0.58","  140","  230","12.1","17.0"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-06-13","6.49"," 0127","0.75","  150","  140","17.0","23.0"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-06-14","4.70"," 0350","0.00","   40","   10","12.1","16.1"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-06-15","7.38"," 0144","0.00","   20","  360","14.1","19.9"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-06-16","7.38"," 1936","0.00","  170","  160","15.0","21.9"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-06-17","7.83"," 0900","0.00","  320","  320","19.9","29.1"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-06-18","4.03"," 1942","0.00","  190","  100","12.1","25.1"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-06-19","6.71"," 0007","0.00","  180","  210","17.0","29.1"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-06-20","6.26"," 1343","0.00","  190","  210","15.0","25.1"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-06-21","3.80"," 1346","0.00","  180","  200","12.1","17.0"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-06-22","5.14"," 2347","0.02","  150","  150","12.1","15.0"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-06-23","5.14"," 1430","0.13","  280","  280","13.0","18.1"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-06-24","5.82"," 1333","0.00","  200","  230","13.0","21.9"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-06-25","6.49"," 1258","0.00","  180","  260","21.9","30.0"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-06-26","4.25"," 1503","0.00","  190","  190","13.0","18.1"
"USW00014787","NEWPORT STATE AIRPORT, RI US","41.53333","-71.28333","52.4","2010-06-27","6.04"," 1328","0.04","  180","  320","13.0","23.9"
