"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","FMTM","PGTM","PRCP","SNOW","WDF2","WDF5","WSF2","WSF5"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-06-27","6.04"," 1449"," 1449","0.00","0.0","  320","  310","23.0","38.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-06-28","11.41"," 0923"," 1037","0.00","0.0","  240","  270","25.9","36.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-06-29","12.97"," 1914"," 1454","0.00","0.0","  300","  280","21.0","28.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-06-30","12.08"," 1835"," 1641","0.00","0.0","  290","  290","21.9","25.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-07-01","12.97"," 1459"," 1458","0.00","0.0","  290","  290","21.9","30.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-07-02","10.74"," 1602"," 0339","0.00","0.0","  110","  310","17.0","23.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-07-03","7.38"," 1709"," 1709","0.00","0.0","  240","  280","17.0","28.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-07-04","10.74"," 1312"," 1337","0.00","0.0","  290","  280","21.0","28.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-07-05","8.05"," 0902",,"0.00","0.0","  110",,"11.0",
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-07-06","7.61"," 1145"," 0817","0.00","0.0","   10","  330","17.0","36.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-07-07","7.61"," 1643"," 1642","0.00","0.0","   90","  100","14.1","17.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-07-08","10.96"," 1350"," 2030","0.00","0.0","  110","  210","17.9","21.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-07-09","10.51"," 1418"," 1427","0.00","0.0","  180","  170","19.9","25.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-07-10","8.28"," 1331"," 1329","1.65","0.0","   30","   30","23.0","29.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-07-11","8.05"," 1757"," 1756","0.01","0.0","   80","   70","15.0","17.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-07-12","8.50"," 1603"," 1602","0.25","0.0","  190","  190","23.0","28.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-07-13","9.17"," 1156"," 1155","0.04","0.0","  110","  110","21.0","23.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-07-14","6.93"," 1132"," 0533","0.11","0.0","   40","  260","14.1","17.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-07-15","7.16"," 1753"," 1737","0.00","0.0","  120","  110","12.1","15.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-07-16","11.18"," 2016"," 2019","0.02","0.0","  260","  260","25.9","32.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-07-17","11.86"," 1437"," 1734","0.00","0.0","  240","  260","21.0","28.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-07-18","12.08"," 1325"," 1434","0.00","0.0","  260","  280","23.0","29.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-07-19","10.51"," 1227"," 1223","0.00","0.0","  190","  200","21.9","25.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-07-20","7.16"," 1059"," 1117","0.00","0.0","   70","   90","13.0","23.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-07-21","8.95"," 2313"," 2314","0.05","0.0","  300","  310","23.0","31.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-07-22","13.42"," 1428"," 1542","0.00","0.0","  320","  320","23.9","30.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-07-23","7.83"," 1323"," 1401","0.49","0.0","  240","  240","21.0","28.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-07-24","4.70"," 1419"," 1418","0.00","0.0","   80","   90","14.1","16.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-07-25","13.42"," 1527"," 2143","0.00","0.0","  290","  340","23.0","29.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-07-26","13.65"," 1656"," 0920","0.00","0.0","  300","  330","23.9","34.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-07-27","9.17"," 1738"," 1020","0.00","0.0","  270","   70","17.0","28.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-07-28","13.87"," 1646"," 1444","0.00","0.0","  210","  230","23.9","32.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-07-29","12.97"," 0158"," 0157","0.04","0.0","  220","  220","23.0","28.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-07-30","7.61"," 1440"," 1500","0.00","0.0","  120","  130","16.1","17.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-07-31","8.05"," 1505"," 1239","0.00","0.0","   80","   90","15.0","17.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-08-01","10.07"," 1514"," 1514","0.00","0.0","  110","  110","23.0","25.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-08-02","10.07"," 1836"," 1843","0.00","0.0","  200","  220","17.0","21.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-08-03","15.88"," 2207"," 1712","0.00","0.0","  220","  240","23.9","30.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-08-04","14.99"," 1741"," 1615","0.00","0.0","  230","  250","21.9","33.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-08-05","10.07"," 1543"," 1542","0.99","0.0","  270","  270","29.1","36.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-08-06","12.30"," 1635"," 1633","0.00","0.0","  290","  300","25.9","36.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-08-07","7.16"," 1651"," 1541","0.00","0.0","  250","  260","17.9","25.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-08-08","11.86"," 1629"," 1317","0.00","0.0","  200","  220","21.0","28.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-08-09","12.30"," 1346"," 1346","0.00","0.0","  230","  220","21.0","25.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-08-10","7.61"," 1448"," 0703","0.07","0.0","  120","  290","14.1","17.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-08-11","6.93"," 1339"," 1309","0.00","0.0","   80","   90","15.0","17.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-08-12","7.61"," 1346"," 1350","0.00","0.0","  110","  160","17.0","23.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-08-13","6.93"," 1008"," 1509","0.00","0.0","   80","  100","15.0","17.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-08-14","8.28"," 1604"," 1603","0.00","0.0","  110","  110","17.9","21.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-08-15","8.72"," 1309"," 1316","0.00","0.0","  180","  170","16.1","21.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-08-16","11.86"," 1716"," 1703","0.21","0.0","  200","  170","23.0","31.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-08-17","8.95"," 1351"," 1442","0.00","0.0","  240","  260","19.9","25.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-08-18","6.04"," 1555"," 1653","0.00","0.0","  110","  140","13.0","31.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-08-19","8.50"," 1809"," 1807","0.00","0.0","  190","  170","17.0","25.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-08-20","8.95"," 1248"," 1255","0.00","0.0","  320","  330","17.9","25.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-08-21","6.93"," 1409"," 1400","0.00","0.0","  110","  110","17.0","21.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-08-22","10.07"," 2120"," 2119","0.24","0.0","   90","   90","25.9","31.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-08-23","19.24"," 1528"," 1527","0.70","0.0","   50","   50","30.0","40.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-08-24","18.57"," 0920"," 0920","0.78","0.0","   30","   30","29.1","36.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-08-25","14.99"," 1219"," 1159","2.76","0.0","   10","   10","29.1","36.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-08-26","10.07"," 1743"," 1742","0.00","0.0","  280","  280","19.9","28.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-08-27","8.72"," 1151"," 0709","0.00","0.0","  330","  320","16.1","23.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-08-28","8.05"," 2221"," 1641","0.00","0.0","  260","  280","13.0","19.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-08-29","8.50"," 1622"," 0835","0.00","0.0","  290","  300","16.1","23.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-08-30","9.62"," 1715"," 1535","0.00","0.0","  280","  280","16.1","21.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-08-31","7.38"," 1204"," 1203","0.00","0.0","  280","  280","16.1","19.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-09-01","8.50"," 2057"," 1209","0.00","0.0","  240","  150","16.1","29.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-09-02","11.86"," 1722"," 1543","0.00","0.0","  220","  260","21.0","28.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-09-03","9.40"," 2321"," 2210","0.34","0.0","   30","   50","17.9","23.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-09-04","16.11"," 1522"," 1028","0.02","0.0","  240","  250","28.0","34.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-09-05","12.97"," 1006"," 1004","0.00","0.0","  260","  230","23.9","32.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-09-06","8.72"," 1629"," 1655","0.00","0.0","  230","  260","17.0","23.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-09-07","13.20"," 1638"," 1554","0.00","0.0","  220","  240","23.0","29.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-09-08","12.75"," 1606"," 0650","0.28","0.0","  320","  230","23.0","34.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-09-09","12.53"," 1712"," 1608","0.00","0.0","  280","  280","19.9","25.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-09-10","10.51"," 0652"," 0819","0.00","0.0","  320","  330","21.0","25.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-09-11","8.72"," 1413"," 1349","0.00","0.0","  100","  100","16.1","19.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-09-12","7.61"," 1136"," 1135","0.00","0.0","   90","   90","16.1","19.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-09-13","6.71"," 1904"," 1911","0.10","0.0","  190","  200","19.9","23.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-09-14","10.07"," 1219"," 1217","0.05","0.0","  310","  300","21.9","32.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-09-15","11.41"," 0755"," 0737","0.00","0.0","  290","  310","21.0","28.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-09-16","11.41"," 2301"," 2300","0.14","0.0","  210","  210","30.0","36.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-09-17","8.05"," 0022"," 0005","0.15","0.0","  210","  200","29.1","38.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-09-18","5.82"," 1549"," 1540","0.00","0.0","  110","  130","13.0","15.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-09-19","5.59"," 1503"," 1501","0.00","0.0","  120","  120","13.0","15.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-09-20","12.53"," 1716"," 1357","0.00","0.0","  330","  310","21.0","28.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-09-21","11.63"," 2350"," 2359","0.00","0.0","  230","  230","23.0","30.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-09-22","14.09"," 0951"," 0010","0.00","0.0","  240","  230","23.9","33.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-09-23","8.72"," 1558"," 1558","0.00","0.0","  110","  110","15.0","19.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-09-24","12.97"," 2056"," 2054","0.00","0.0","  230","  240","21.9","33.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-09-25","12.30"," 1145"," 1101","0.00","0.0","  250","  210","19.9","28.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-09-26","10.51"," 1730"," 1151","0.00","0.0","   50","   60","19.9","25.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-09-27","10.07"," 0333"," 0339","0.04","0.0","   50","   60","17.9","21.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-09-28","12.08"," 1445"," 1439","0.68","0.0","  200","  190","28.0","36.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-09-29","11.18"," 1442"," 1415","0.00","0.0","  230","  230","21.0","25.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-09-30","16.55"," 1314"," 2044","0.00","0.0","  200","  190","36.0","48.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-10-01","18.79"," 1142"," 0834","0.35","0.0","  180","  200","36.0","51.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-10-02","10.74"," 0814"," 0814","0.00","0.0","  320","  320","19.9","25.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-10-03","13.65"," 2359"," 2358","0.00","0.0","   40","   40","23.9","31.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-10-04","19.01"," 1517"," 0316","0.51","0.0","   40","   40","28.0","34.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-10-05","15.66"," 0506"," 0426","0.09","0.0","   50","   40","23.9","30.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-10-06","13.65"," 1138"," 1255","1.29","0.0","   50","   50","33.1","47.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-10-07","14.32"," 1451"," 1508","0.00","0.0","  290","  290","28.0","33.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-10-08","12.97"," 1307"," 1602","0.00","0.0","  250","  270","23.9","33.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-10-09","13.20"," 1339"," 1144","0.00","0.0","  300","  320","25.1","36.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-10-10","10.96"," 1411"," 1410","0.00","0.0","  250","  250","21.0","25.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-10-11","8.05"," 1218"," 1109","0.00","0.0","  300","  270","17.0","23.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-10-12","7.38"," 1240"," 2213","0.05","0.0","   80","  320","15.0","17.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-10-13","7.83"," 1706"," 0108","0.00","0.0","  120","  320","13.0","19.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-10-14","9.84"," 2359"," 0901","0.26","0.0","   60","  150","23.0","32.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-10-15","22.82"," 1340"," 1233","1.18","0.0","  260","  280","36.0","47.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-10-16","19.69"," 1042"," 1600","0.00","0.0","  320","  320","33.1","42.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-10-17","11.41"," 1610"," 1605","0.00","0.0","  290","  290","25.1","36.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-10-18","12.30"," 1458"," 1234","0.00","0.0","  280","  270","23.0","31.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-10-19","7.83"," 1419"," 1442","0.00","0.0","  270","  300","15.0","19.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-10-20","6.49"," 1802"," 1410","0.00","0.0","  190","  230","15.0","21.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-10-21","11.41"," 1431"," 1437","0.02","0.0","  280","  290","30.0","38.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-10-22","15.21"," 1252"," 1252","0.00","0.0","  270","  270","32.0","38.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-10-23","11.86"," 1605"," 1459","0.00","0.0","  300","  280","21.9","29.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-10-24","3.36"," 0221"," 0220","0.01","0.0","  340","  340","8.9","13.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-10-25","5.14"," 2240"," 2324","0.01","0.0","  200","  210","17.9","23.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-10-26","9.62"," 1557"," 1558","0.00","0.0","  190","  190","17.9","21.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-10-27","12.97"," 1315"," 2050","0.13","0.0","  200","  220","19.9","25.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-10-28","12.75"," 1214"," 1212","0.00","0.0","  250","  240","30.0","38.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-10-29","11.63"," 2132"," 2130","0.00","0.0","  320","  330","23.0","32.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-10-30","14.32"," 1358"," 1227","0.00","0.0","  260","  270","25.1","32.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-10-31","14.54"," 1556"," 0855","0.00","0.0","  330","  280","23.9","33.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-11-01","12.97"," 1512"," 1511","0.00","0.0","  320","  330","19.9","25.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-11-02","8.05"," 0247"," 0246","0.00","0.0","  320","  320","17.0","21.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-11-03","6.49"," 1234"," 1228","0.00","0.0","  260","  260","14.1","17.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-11-04","12.30"," 1604"," 1533","0.78","0.0","   40","   40","29.1","38.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-11-05","8.05"," 1646"," 1646","0.38","0.0","  240","  230","23.9","30.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-11-06","9.62"," 1532"," 1531","0.00","0.0","   20","   30","16.1","19.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-11-07","13.65"," 2338"," 2337","0.14","0.0","  320","  320","23.9","32.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-11-08","20.36"," 0849"," 0758","0.43","0.0","   40","   20","40.9","53.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-11-09","13.87"," 2031"," 2039","0.06","0.0","   10","   10","23.0","30.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-11-10","16.78"," 1109"," 1234","0.07","0.0","   20","   20","28.0","34.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-11-11","13.42"," 0107"," 0106","0.00","0.0","   40","   40","30.0","36.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-11-12","8.05"," 1020"," 1000","0.00","0.0","   40","   30","14.1","16.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-11-13","4.47"," 0551"," 1101","0.00","0.0","  320","  290","10.1","19.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-11-14","7.83"," 0950"," 1052","0.00","0.0","   60","   60","15.0","17.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-11-15","4.70"," 1546"," 1636","0.00","0.0","   70","   50","10.1","12.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-11-16","7.83"," 2151"," 2150","0.04","0.0","  110","  100","17.0","21.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-11-17","19.91"," 2247"," 2328","0.90","0.0","  270","  280","36.0","47.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-11-18","14.54"," 2359"," 2359","0.00","0.0","  280","  280","33.1","42.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-11-19","8.50"," 1149"," 1145","0.00","0.0","  290","  270","17.0","23.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-11-20","12.97"," 1437"," 1436","0.00","0.0","  290","  290","25.9","38.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-11-21","9.17"," 0745"," 0015","0.00","0.0","   10","  350","15.0","21.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-11-22","10.96"," 1947"," 2046","0.00","0.0","  220","  230","17.9","23.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-11-23","9.40"," 2213"," 2211","0.00","0.0","  290","  300","28.0","40.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-11-24","19.91"," 1612"," 0932","0.00","0.0","  300","  300","31.1","45.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-11-25","10.07"," 0633"," 0147","0.00","0.0","  290","  300","21.0","29.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2010-11-26","9.84"," 1620"," 1528","0.16","0.0","  280","  290","21.9","33.1"
