"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","WDF2","WDF5","WSF2","WSF5"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-07-20","3.58"," 1600"," 1821","0.00","0.0","0.0","  140","  150","10.1","15.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-07-21","5.82"," 2039"," 1319","0.00","0.0","0.0","  210","  250","15.0","21.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-07-22","4.47"," 1443"," 0129","0.00","0.0","0.0","  280","  220","12.1","17.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-07-23","4.03"," 1721"," 0857","0.00","0.0","0.0","  270","  290","12.1","17.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-07-24","3.58"," 1439"," 1437","0.03","0.0","0.0","   50","   30","13.0","17.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-07-25","5.37"," 1227"," 1226","0.32","0.0","0.0","  160","  180","13.0","21.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-07-26","3.58"," 1934"," 1934","0.14","0.0","0.0","  330","  320","15.0","25.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-07-27","4.25"," 0908"," 1224","0.00","0.0","0.0","  290","  270","13.0","17.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-07-28","3.13"," 2226"," 1545","0.00","0.0","0.0","  210","  120","10.1","15.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-07-29","3.80"," 1806"," 1806","1.08","0.0","0.0","   70","   70","13.0","16.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-07-30","5.37"," 1718"," 1514","0.00","0.0","0.0","  290","  290","13.0","17.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-07-31","2.91"," 2225"," 2225","0.00","0.0","0.0","  260","  270","10.1","16.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-08-01","3.13"," 1539"," 1538","0.02","0.0","0.0","  100","  110","17.0","23.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-08-02","3.80"," 1710"," 1710","0.00","0.0","0.0","  260","  280","13.0","17.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-08-03","3.13"," 1832"," 1620","0.76","0.0","0.0","  120","  170","12.1","16.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-08-04","4.70"," 1413"," 1413","0.00","0.0","0.0","   50","   50","15.0","17.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-08-05","4.47"," 1449"," 2204","0.00","0.0","0.0","  160","  180","13.0","17.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-08-06","5.82"," 1822"," 1800","0.19","0.0","0.0","  160","  180","13.0","19.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-08-07","3.58"," 0647"," 2001","0.16","0.0","0.0","  200","  350","13.0","19.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-08-08","4.25"," 1601"," 1601","0.00","0.0","0.0","   30","   60","17.0","23.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-08-09","4.47"," 1433"," 1431","2.09","0.0","0.0","  150","  170","10.1","17.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-08-10","5.37"," 1641"," 1640","0.00","0.0","0.0","  270","  260","15.0","21.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-08-11","3.58"," 1559"," 1517","0.00","0.0","0.0","  270","  270","13.0","17.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-08-12","2.91"," 1205"," 0956","0.00","0.0","0.0","  240","  270","10.1","15.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-08-13","2.91"," 2138"," 1810","0.00","0.0","0.0","  240","  200","10.1","17.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-08-14","4.92"," 2100"," 2059","5.81","0.0","0.0","  130","  130","15.0","23.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-08-15","4.25"," 2359"," 2352","0.56","0.0","0.0","   60","   60","10.1","13.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-08-16","4.70"," 0503"," 0116","0.02","0.0","0.0","   60","   70","13.0","17.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-08-17","1.79"," 2349"," 2324","0.00","0.0","0.0","  220","  240","8.9","16.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-08-18","4.92"," 2128"," 2127","0.07","0.0","0.0","  210","  210","14.1","21.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-08-19","3.36"," 1822"," 1821","1.24","0.0","0.0","  260","  280","17.9","29.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-08-20","2.24"," 2253"," 2256","0.00","0.0","0.0","  230","  230","8.9","14.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-08-21","4.92"," 1549"," 1600","0.67","0.0","0.0","  150","  160","13.0","21.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-08-22","6.93"," 1105"," 1104","0.00","0.0","0.0","  280","  270","14.1","23.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-08-23","3.80"," 1707"," 1324","0.00","0.0","0.0","  260","  280","10.1","16.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-08-24","7.38"," 1646"," 1545","0.00","0.0","0.0","  180","  180","14.1","23.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-08-25","6.49"," 2016"," 2016","0.49","0.0","0.0","  220","  220","15.0","23.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-08-26","2.01"," 1010"," 1007","0.00","0.0","0.0","   50","   50","8.9","13.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-08-27","7.61"," 2357"," 2100","2.88","0.0","0.0","   60","   70","21.9","36.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-08-28","14.09"," 0259"," 0258","3.99","0.0","0.0","   70","   70","32.0","59.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-08-29","4.03"," 0916"," 0844","0.00","0.0","0.0","  300","  300","12.1","16.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-08-30","3.36"," 1138"," 1136","0.00","0.0","0.0","   60","   70","13.0","17.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-08-31","2.24"," 1149"," 1148","0.00","0.0","0.0","   50","   50","8.9","12.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-09-01","3.58"," 1619"," 1558","0.00","0.0","0.0","  140","  150","10.1","16.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-09-02","3.58"," 0828"," 2301","0.00","0.0","0.0","   50","  220","10.1","13.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-09-03","4.47"," 1514"," 2351","0.00","0.0","0.0","  220","  220","10.1","15.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-09-04","5.14"," 1048"," 1047","0.00","0.0","0.0","  230","  220","13.0","17.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-09-05","5.14"," 0226"," 0045","0.00","0.0","0.0","  230","  240","13.0","21.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-09-06","8.50"," 0815"," 2122","3.22","0.0","0.0","   50","   70","17.9","25.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-09-07","10.74"," 2137"," 2229","1.21","0.0","0.0","   60","   60","17.9","25.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-09-08","6.71"," 2050"," 1111","0.90","0.0","0.0","   60","   50","17.0","23.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-09-09","4.47"," 1139"," 1537","0.00","0.0","0.0","   60","  230","10.1","14.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-09-10","3.80"," 1116"," 1116","0.00","0.0","0.0","   50","   50","12.1","16.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-09-11","4.47"," 0800"," 0404","0.01","0.0","0.0","   60","   60","10.1","16.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-09-12","2.01"," 1641"," 1641","0.00","0.0","0.0","  160","  160","8.9","15.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-09-13","4.70"," 1803"," 1936","0.00","0.0","0.0","  230","  200","13.0","17.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-09-14","4.92"," 2059"," 2121","0.00","0.0","0.0","  230","  240","12.1","17.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-09-15","4.70"," 1744"," 1709","0.07","0.0","0.0","  340","  300","15.0","25.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-09-16","5.37"," 1042"," 0900","0.00","0.0","0.0","  280","  340","13.0","21.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-09-17","5.37"," 0931"," 0930","0.00","0.0","0.0","   70","   80","16.1","21.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-09-18","7.38"," 1124"," 0921","0.00","0.0","0.0","   60","   70","17.0","25.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-09-19","4.92"," 0928"," 1506","0.00","0.0","0.0","   50","  230","10.1","15.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-09-20","4.03"," 1205"," 0811","0.06","0.0","0.0","  130","  220","13.0","19.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-09-21","2.24"," 2012"," 1341","0.06","0.0","0.0","  120","  170","8.9","16.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-09-22","1.57"," 1441"," 1606","0.02","0.0","0.0","  170","  150","8.9","15.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-09-23","4.25"," 2215"," 2351","2.61","0.0","0.0","  150","  160","10.1","15.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-09-24","2.01"," 0354"," 0359","0.00","0.0","0.0","  330","  310","8.9","15.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-09-25","0.89"," 1009"," 0934","0.00","0.0","0.0","   40","   60","6.9","10.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-09-26","1.12"," 1634"," 1633","0.00","0.0","0.0","  140","  140","8.9","12.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-09-27","3.58"," 1812"," 1809","0.00","0.0","0.0","  140","  140","12.1","15.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-09-28","5.82"," 1512"," 1026","0.11","0.0","0.0","  130","   80","13.0","17.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-09-29","4.70"," 1438"," 1438","0.40","0.0","0.0","  250","  250","17.0","29.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-09-30","3.80"," 1758"," 1106","0.72","0.0","0.0","  260","  150","12.1","17.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-10-01","4.92",,,"0.39","0.0","0.0","   40","   30","13.0","17.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-10-02","4.92",,,"0.06","0.0","0.0","  150","  160","14.1","23.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-10-03","2.46",,,"0.05","0.0","0.0","  190","  150","8.9","13.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-10-04","4.70",,,"0.00","0.0","0.0","  290","  300","13.0","17.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-10-05","7.38",,,"0.00","0.0","0.0","  290","   60","16.1","21.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-10-06","2.91",,,"0.00","0.0","0.0","   60","  270","10.1","14.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-10-07","2.01",,,"0.00","0.0","0.0","  240","  250","10.1","14.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-10-08","2.68",,,"0.00","0.0","0.0","  250","  240","12.1","16.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-10-09","2.68",,,"0.00","0.0","0.0","  270","  300","8.1","10.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-10-10","1.57",,,"0.00","0.0","0.0","   50","  290","8.1","10.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-10-11","6.26",,,"0.00","0.0","0.0","   60","   70","13.0","16.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-10-12","10.07",,,"0.45","0.0","0.0","   60","   50","21.0","29.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-10-13","7.38",,,"0.34","0.0","0.0","   50","   30","13.0","19.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-10-14","5.82",,,"1.02","0.0","0.0","  230","  260","13.0","25.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-10-15","7.61",,,"0.00","0.0","0.0","  230","  250","19.9","30.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-10-16","7.83",,,"0.00","0.0","0.0","  260","  180","17.9","25.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-10-17","7.83",,,"0.00","0.0","0.0","  230","  220","15.0","23.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-10-18","3.58",,,"0.01","0.0","0.0","  150","  150","8.9","13.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-10-19","10.96",,,"1.12","0.0","0.0","   50","   70","21.0","36.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-10-20","8.05",,,"0.01","0.0","0.0","  200","  240","15.0","31.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-10-21","6.71",,,"0.00","0.0","0.0","  240","   90","10.1","21.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-10-22","4.25",,,"0.00","0.0","0.0","  270",,"10.1",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-10-23","2.01",,,"0.00","0.0","0.0",,,"6.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-10-24","3.80",,,"0.00","0.0","0.0","  140","  190","10.1","17.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-10-25","6.49",,,"0.00","0.0","0.0","  270","  310","16.1","25.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-10-26","2.91",,,"0.00","0.0","0.0","  230","  230","10.1","15.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-10-27","6.49",,,"0.63","0.0","0.0","  330","  330","17.0","25.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-10-28","4.92",,,"0.00","0.0","0.0","   60","   60","13.0","17.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-10-29","8.72",,,"2.00","2.9","0.0","   50","   60","21.9","30.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-10-30","5.82",,,"0.01","0.0","0.0","  290","  270","14.1","21.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-10-31","2.01",,,"0.00","0.0","0.0","  140","  140","8.9","14.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-11-01","6.04",,,"0.00","0.0","0.0","   60","   60","16.1","19.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-11-02","2.01",,,"0.00","0.0","0.0","  230","  230","8.1","13.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-11-03","5.82",,,"0.00","0.0","0.0","  230","  220","14.1","17.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-11-04","8.28",,,"0.00","0.0","0.0","   40","   40","21.0","30.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-11-05","4.92",,,"0.00","0.0","0.0","   40","   50","15.0","21.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-11-06","4.03",,,"0.00","0.0","0.0","  230","  220","12.1","16.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-11-07","4.47",,,"0.00","0.0","0.0","  240","  240","10.1","15.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-11-08","2.24",,,"0.00","0.0","0.0","   50","   50","12.1","13.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-11-09","3.58",,,"0.00","0.0","0.0","  150","  140","10.1","15.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-11-10","3.36",,,"0.02","0.0","0.0","  280","  280","14.1","21.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-11-11","8.28",,,"0.02","0.0","0.0","  270","  310","17.9","31.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-11-12","7.38",,,"0.00","0.0","0.0","  210","  200","14.1","21.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-11-13","5.59",,,"0.00","0.0","0.0","  210","  220","14.1","21.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-11-14","6.93",,,"0.00","0.0","0.0","  210","  230","15.0","23.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-11-15","5.14",,,"0.00","0.0","0.0","  200","  220","16.1","25.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-11-16","3.36",,,"0.73","0.0","0.0","  330","  340","10.1","15.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-11-17","6.71",,,"0.07","0.0","0.0","  300","  300","16.1","23.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-11-18","6.93",,,"0.00","0.0","0.0","  230","  270","15.0","23.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-11-19","6.71",,,"0.00","0.0","0.0","  200","  200","16.1","23.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-11-20","8.50",,,"0.00","0.0","0.0","  230","  220","16.1","25.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-11-21","4.92",,,"0.12","0.0","0.0","   30","   50","15.0","19.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-11-22","7.61",,,"1.16","0.0","0.0","   90","  130","17.0","25.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-11-23","6.93",,,"0.46","0.0","0.0","   80","  330","17.9","25.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-11-24","5.14",,,"0.00","0.0","0.0","  260","  260","12.1","16.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-11-25","5.82",,,"0.00","0.0","0.0","  230","  240","13.0","17.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-11-26","3.13",,,"0.00","0.0","0.0","  230","  230","8.9","14.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-11-27","4.92",,,"0.00","0.0","0.0","  180","  170","13.0","21.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-11-28","5.59",,,"0.00","0.0","0.0","  200","  170","13.0","17.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-11-29","7.38",,,"0.47","0.0","0.0","  180","  190","17.0","30.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-11-30","8.95",,,"0.00","0.0","0.0","  290","  240","17.0","25.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-12-01","7.61",,,"0.00","0.0","0.0","  290","  270","17.0","25.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-12-02","5.37",,,"0.00","0.0","0.0","  290","  290","15.0","21.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-12-03","4.25",,,"0.00","0.0","0.0","   40","   60","10.1","15.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-12-04","3.80",,,"0.00","0.0","0.0","  210","  180","14.1","21.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-12-05","2.91",,,"0.00","0.0","0.0","  210","  220","14.1","17.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-12-06","4.03",,,"0.20","0.0","0.0","  190","  220","15.0","21.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-12-07","4.47",,,"1.68","0.0","0.0","  290","  310","17.0","31.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-12-08","9.17",,,"0.16","0.0","0.0","  280","  300","21.0","38.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-12-09","5.14",,,"0.00","0.0","0.0","  170","  170","14.1","21.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-12-10","6.26",,,"0.00","0.0","0.0","  280","  330","15.0","21.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-12-11","3.80",,,"0.00","0.0","0.0","  240","  240","10.1","14.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-12-12","4.03",,,"0.00","0.0","0.0","  230","  220","8.9","14.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-12-13","4.47",,,"0.00","0.0","0.0","  320","  320","13.0","17.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-12-14","3.58",,,"0.00","0.0","0.0","  160",,"8.1",
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-12-15","8.05",,,"0.00","0.0","0.0","  230","  220","17.0","23.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-12-16","7.61",,,"0.00","0.0","0.0","  290","  300","23.0","33.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-12-17",,,,"0.00","0.0","0.0","  290","  320","14.1","21.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-12-18","4.47",,,"0.00","0.0","0.0","  330","   30","14.1","19.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-12-19","7.61",,,"0.00","0.0","0.0","  210","  220","17.0","25.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-12-20","4.92",,,"0.01","0.0","0.0","  280","  310","14.1","23.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-12-21","6.04",,,"0.11","0.0","0.0","  270","  280","23.9","34.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-12-22","5.37",,,"0.06","0.0","0.0","  280","  280","15.0","21.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-12-23","6.71",,,"0.75","0.0","0.0","  290","  300","16.1","23.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-12-24","5.37",,,"0.00","0.0","0.0","  290","  300","15.0","19.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-12-25","5.82",,,"0.00","0.0","0.0","  230","  210","16.1","21.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-12-26","8.95",,,"0.00","0.0","0.0","  290","  300","17.9","28.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-12-27","8.05",,,"1.02","0.0","0.0","  150","  120","21.0","36.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-12-28","11.63",,,"0.00","0.0","0.0","  290","  260","21.9","34.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-12-29","6.93",,,"0.00","0.0","0.0","  270","  270","16.1","23.0"
