"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","DAPR","MDPR","PRCP","WDF2","WDF5","WSF2","WSF5"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-08-30","8.05",,,"0.00","  230","  240","16.1","23.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-08-31","13.65",,,"0.00","  220","  210","17.0","29.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-09-01","9.84",,,"0.00","  210","  230","13.0","25.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-09-02","7.16",,,"0.02","  130","  230","10.1","19.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-09-03","6.26",,,"0.00","  130","  300","10.1","19.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-09-04","7.16",,,"0.00","  230","  220","12.1","19.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-09-05","7.38",,,"0.00","  270","  320","11.0","19.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-09-06","6.26",,,"0.00","  100","  110","12.1","17.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-09-07","6.04",,,"0.00","  160","  230","12.1","19.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-09-08","7.38",,,"0.00","  320","  330","10.1","23.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-09-09","10.07",,,"0.00","  100","  100","16.1","19.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-09-10","11.63",,,"0.00","  230","  220","14.1","25.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-09-11","8.95",,,"0.00","  230","  220","13.0","21.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-09-12","10.96",,,"0.07","  220","  260","18.1","27.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-09-13","7.16",,,"0.00","  320","  320","10.1","21.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-09-14","7.38",,,"0.00","  320","  320","12.1","23.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-09-15","7.83",,,"0.00","  230","  220","12.1","21.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-09-16","6.71",,,"0.00","  230","  330","12.1","21.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-09-17","9.40",,,"0.00","   40","   50","16.1","27.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-09-18","4.47",,,"0.00","  120","  160","8.1","13.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-09-19","6.49",,,"0.00","  180","  200","12.1","19.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-09-20","6.26",,,"0.00","  170","  190","10.1","17.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-09-21","7.16",,,"0.09","  190","  190","13.0","25.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-09-22","8.05",,,"0.35","  220","  240","15.0","27.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-09-23","6.49",,,"0.00","  330","  200","8.9","35.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-09-24","6.71",,,"0.00","  330","  330","10.1","18.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-09-25","4.70",,,"0.00","  110","  110","10.1","13.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-09-26","5.82",,,"0.00","   90","  100","12.1","16.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-09-27","8.72",,,"0.00","   80","   80","14.1","23.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-09-28","8.72",,,"0.00","   80","   70","12.1","19.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-09-29","8.05",,,"0.00","   80","   60","15.0","25.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-09-30","4.92",,,"0.00","  100","  100","12.1","16.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-10-01","7.38",,,"0.00","  280","  200","10.1","17.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-10-02","7.38",,,"0.00","  290","  290","10.1","21.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-10-03","6.26",,,"0.00","  260","  270","8.9","15.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-10-04","6.26",,,"0.00","  230","  210","10.1","15.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-10-05","6.71",,,"0.00","   90","   80","13.0","16.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-10-06","7.61",,,"0.00","  190","  190","12.1","23.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-10-07","11.18",,,"0.11","  260","  220","17.0","32.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-10-08","8.95",,,"0.00","   60","  330","12.1","25.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-10-09","17.45",,,"0.07","   80","   70","21.0","34.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-10-10","16.78",,,"1.35","   60","   70","19.9","35.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-10-11","16.78",,,"0.70","   70","   70","21.0","38.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-10-12","15.88",,,"0.51","   70","   70","21.0","34.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-10-13","16.55",,,"0.00","   70","   70","19.9","33.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-10-14","8.50",,,"0.00","   80","   80","13.0","21.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-10-15","7.38",,,"0.00","   70","   50","12.1","25.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-10-16","5.59",,,"0.00","   90","  100","10.1","15.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-10-17","8.28",,,"0.00","  230","  230","16.1","25.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-10-18","7.38",,,"0.00","  250","  230","12.1","23.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-10-19","5.82",,,"0.02","  280","  280","14.1","23.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-10-20","6.71",,,"0.00","  290","  290","10.1","25.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-10-21","6.49",,,"0.00","  180","  230","10.1","18.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-10-22","6.71",,,"0.00","  230","  230","13.0","21.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-10-23","4.92",,,"0.45","  330","  300","6.9","17.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-10-24","9.62",,,"0.00","  290","  290","15.0","29.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-10-25","7.61",,,"0.00","  280","  300","10.1","23.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-10-26","12.30",,,"0.00","  250","  230","19.9","32.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-10-27","8.28",,,"0.00","  260","  300","14.1","25.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-10-28","3.80",,,"0.00","  330","  330","8.1","15.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-10-29","7.83",,,"0.00","   80","   80","13.0","19.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-10-30","3.58",,,"0.03","  270","   90","6.0","11.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-10-31","9.62",,,"0.00","  220","  210","17.0","28.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-11-01","12.30",,,"0.09","  220","  210","21.9","40.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-11-02","4.25",,,"0.00","  290","  290","6.0","15.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-11-03","7.38",,,"0.00","  310","  320","13.0","25.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-11-04","8.95",,,"0.00","   40","   40","15.0","23.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-11-05","8.05",,,"0.00","   90","  100","13.0","18.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-11-06","6.71",,,"0.00","  150","  150","11.0","19.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-11-07","9.62",,,"0.32","  230","  330","14.1","29.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-11-08","7.83",,,"0.00","  290","  310","12.1","23.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-11-09","8.72",,,"0.00","  230","  230","18.1","28.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-11-10","11.41",,,"0.00","  280","  290","17.0","32.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-11-11","9.62",,,"0.00","  230","  230","17.0","31.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-11-12","11.63",,,"0.00","  270","  230","15.0","31.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-11-13","10.29",,,"0.00","  320","  320","16.1","29.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-11-14","11.41",,,"0.00","  270","  290","17.0","27.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-11-15","7.83",,,"0.00","  240","  240","12.1","19.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-11-16","3.80",,,"0.20","  100","  260","6.9","11.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-11-17","4.70",,,"0.00","  210","  210","10.1","19.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-11-18","10.07",,,"0.21","  230","  270","19.9","34.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-11-19","9.40",,,"0.00","  300","  330","16.1","31.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-11-20","6.93",,,"0.00","  320","  340","12.1","19.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-11-21","5.14",,,"0.00","  100","   90","11.0","18.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-11-22","7.83",,,"0.08","  260","   30","14.1","25.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-11-23","9.40",,,"0.01","  320","  270","14.1","31.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-11-24","11.86",,,"0.00","  330","  320","18.1","36.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-11-25","8.28",,,"0.00","  250","  250","15.0","23.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-11-26","9.17",,,"0.35","  140","  140","17.0","31.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-11-27","12.75",,,"0.77","  170","  170","23.9","38.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-11-28","8.05",,,"0.02","  290","  290","15.0","35.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-11-29","3.58",,,"0.00","  350","  330","6.0","13.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-11-30","5.82",,,"0.00","   80","   80","12.1","19.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-12-01","5.37",,,"0.00","  220","  330","8.9","14.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-12-02","2.24",,,"0.00","  270","  270","4.0","8.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-12-03","4.25",,,"0.00","  120","  220","6.9","12.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-12-04","4.47",,,"0.00","  140","  160","8.1","14.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-12-05","8.28",,,"0.00","  240","  230","15.0","23.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-12-06","11.86",,,"0.27","   50","   40","33.1","62.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-12-07","8.72",,,"0.14","  320","   20","15.0","44.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-12-08","8.05",,,"0.30","   90","   50","17.0","53.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-12-09","8.72",,,"1.05","   90","  280","17.0","32.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-12-10","6.71",,,"0.15","  320","  320","11.0","44.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-12-11","6.93",,,"0.03","  260","  290","12.1","23.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-12-12","7.61",,,"0.00","  320","  320","12.1","25.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-12-13","8.72",,,"0.00","  290","  290","13.0","23.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-12-14","8.05",,,"0.40","   90","  140","15.0","28.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-12-15","10.74",,,"0.28","  230","  280","17.0","31.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-12-16","8.05",,,"0.00","  290","  320","14.1","34.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-12-17","7.16",,,"0.01","  140","  130","13.0","21.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-12-18","7.83",,,"0.00","  320","  310","11.0","25.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-12-19","9.62",,,"0.00","  230","  230","18.1","28.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-12-20","11.41",,,"0.00","  230","  230","14.1","25.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-12-21","13.42",,,"0.00","  230","  230","17.0","31.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-12-22","13.42",,,"0.02","  230","  220","19.0","31.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-12-23","8.05",,,"0.26","  230","  250","15.0","28.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-12-24","7.16",,,"0.03","  330","  300","10.1","23.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-12-25","6.49",,,"0.00","  330","  330","12.1","25.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-12-26","5.59",,,"0.00","  290","  290","10.1","21.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-12-27","7.16",,,"0.00","  260","  260","15.0","23.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-12-28","8.95",,,"0.00","  220","  230","13.0","21.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-12-29","11.63",,,"1.07","  290","  290","21.0","40.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-12-30","74.94",,,"0.00","  320","  290","11.0","25.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2013-12-31","6.93",,,"0.00","  260","  260","16.1","25.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2014-01-01","5.14",,,"0.00","  210","  220","11.0","18.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2014-01-02","6.04",,,,"   40","   40","14.1","21.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2014-01-03","13.42",,,"0.00","  330","  330","19.9","35.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2014-01-04","7.16",,,"0.00","  230","  220","13.0","25.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2014-01-05","8.50",,,"0.06","  150","  150","21.0","34.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2014-01-06","12.97",,,"0.36","  290","  290","19.9","38.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2014-01-07","14.99",,,"0.00","  290","  290","19.9","42.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2014-01-08","6.49",,,"0.00","  280","  290","8.9","19.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2014-01-09","5.14",,,"0.00","   40","   40","10.1","15.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2014-01-10","4.25",,,"0.27","  160","  190","8.9","19.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2014-01-11","15.21",,,"0.48","  170","  210","21.9","47.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2014-01-12","8.95",,,"0.01","  300","  300","13.0","30.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2014-01-13","8.95",,,"0.00","  220","  200","13.0","23.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2014-01-14","8.50",,,"0.87","  230","  240","14.1","25.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2014-01-15","5.37",,,"0.01","  230","  230","10.1","16.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2014-01-16","6.93",,,"0.00","  330","  320","11.0","19.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2014-01-17","8.05",,,"0.00","  220","  230","14.1","23.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2014-01-18","8.28",,,"0.00","  290","  290","17.0","34.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2014-01-19","11.41",,,"0.00","  270","  270","10.1","25.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2014-01-20","8.28",,,"0.00","  260","  260","14.1","21.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2014-01-21","13.65",,,"0.00","   40","   40","25.9","40.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2014-01-22","12.30",,,"0.01","  320","  320","19.9","36.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2014-01-23","8.05",,,"0.00","  280","  290","14.1","29.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2014-01-24","10.07",,,"0.00","  240","  240","21.9","34.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2014-01-25","20.13",,,"0.00","  230","  300","28.0","44.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2014-01-26","9.62",,,"0.00","  270","  290","15.0","31.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2014-01-27","13.20",,,"0.00","  240","  220","19.0","32.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2014-01-28","8.05",,,"0.00","  330","  330","15.0","27.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2014-01-29","9.40",,,"0.00","  280","  330","13.0","23.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2014-01-30","4.03",,,"0.01","  270","  320","10.1","18.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2014-01-31","5.82",,,"0.00","  220","  220","8.1","14.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2014-02-01","4.03",,,"0.00","  160","  180","6.9","16.1"
