"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","WDF2","WDF5","WSF2","WSF5"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-03-07","5.82"," 1127"," 1243","0.00","0.0","0.0","  270","  290","16.1","19.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-03-08","6.71"," 1435"," 1146","0.00","0.0","0.0","  270","  280","16.1","23.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-03-09","2.91"," 0026"," 1345","0.00","0.0","0.0","  280","  280","12.1","15.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-03-10","4.70"," 1725"," 1238","0.00","0.0","0.0","   80","   40","10.1","14.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-03-11","6.49"," 1419"," 1419","0.00","0.0","0.0","  120","  120","15.0","19.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-03-12","15.21"," 2324"," 2318","0.98","0.0","0.0","   60","   60","28.0","34.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-03-13","15.21"," 0324"," 0323","2.31","0.0","0.0","   60","   50","34.9","42.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-03-14","7.16"," 0550"," 0604","0.32","0.0","0.0","   70","   60","16.1","19.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-03-15","8.50"," 0956"," 0955","0.08","0.0","0.0","  350","  340","16.1","21.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-03-16","7.16"," 0447"," 0445","0.00","0.0","0.0","   20","   10","17.0","23.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-03-17","2.91"," 1604"," 1154","0.00","0.0","0.0","  230","   30","10.1","16.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-03-18","2.24"," 1713"," 1325","0.00","0.0","0.0","  280","  230","12.1","17.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-03-19","4.70"," 2257"," 2359","0.00","0.0","0.0","  310","  250","8.9","17.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-03-20","2.46"," 1631"," 1508","0.00","0.0","0.0","  150","  130","13.0","21.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-03-21","4.03"," 1727"," 1635","0.00","0.0","0.0","  140","  140","13.0","19.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-03-22","7.61"," 2002"," 1939","0.50","0.0","0.0","  140","  130","13.0","19.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-03-23","11.18"," 1549"," 1627","0.00","0.0","0.0","  280","  290","29.1","38.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-03-24","9.62"," 0920"," 0922","0.00","0.0","0.0","  320","  310","25.1","32.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-03-25","6.49"," 2000"," 1959","0.05","0.0","0.0","  220","  220","30.0","40.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-03-26","9.17"," 0648"," 0647","0.24","0.0","0.0","   20","   10","21.9","31.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-03-27","6.71"," 2109"," 2111","0.00","0.0","0.0","  120","  120","15.0","19.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-03-28","8.50"," 1550"," 1839","0.54","0.0","0.0","  140","  170","23.0","34.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-03-29","4.25"," 2330"," 2335","0.23","0.0","0.0","  360","   10","17.0","23.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-03-30","14.09"," 1519"," 1912","0.18","0.0","0.0","  310","  280","25.9","38.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-03-31","9.62"," 1131"," 1131","0.00","0.0","0.0","  330","  320","21.9","29.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-04-01","2.68"," 1533"," 1530","0.00","0.0","0.0","   70","   50","13.0","17.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-04-02","5.37"," 1307"," 1320","0.00","0.0","0.0","  110","  110","16.1","21.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-04-03","5.37"," 1553"," 1634","0.00","0.0","0.0","  110","  130","14.1","17.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-04-04","3.80"," 0921"," 0938","0.00","0.0","0.0","   20","   20","14.1","17.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-04-05","3.80"," 1615"," 1615","0.00","0.0","0.0","  280","  280","19.9","28.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-04-06","6.93"," 1356"," 1331","0.00","0.0","0.0","  240","  250","19.9","28.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-04-07","8.72"," 1101"," 1605","0.00","0.0","0.0","  280","  200","19.9","23.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-04-08","10.51"," 1928"," 1926","0.61","0.0","0.0","  240","  250","33.1","47.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-04-09","13.65"," 1650"," 1553","0.07","0.0","0.0","  310","  280","25.1","38.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-04-10","7.38"," 1130"," 1210","0.00","0.0","0.0","  250","  280","19.9","25.1"
