Date,PRCP,WSF2,WSF5
2011-04-08,0.0,17.0,21.0
2011-04-09,0.0,10.1,15.0
2011-04-10,0.0,13.0,17.0
2011-04-11,0.0,13.0,15.0
2011-04-12,1.44,17.0,23.9
2011-04-13,0.62,31.1,46.1
2011-04-14,0.0,18.1,23.9
2011-04-15,0.0,18.1,23.0
2011-04-16,1.62,30.0,40.0
2011-04-17,0.29,32.0,45.0
2011-04-18,0.0,18.1,25.1
2011-04-19,0.03,17.0,23.0
2011-04-20,0.0,12.1,14.1
2011-04-21,0.0,23.9,38.0
2011-04-22,0.0,14.1,18.1
2011-04-23,0.74,16.1,23.0
2011-04-24,0.12,13.0,16.1
2011-04-25,0.0,17.0,23.0
2011-04-26,0.0,14.1,18.1
2011-04-27,0.0,16.1,23.9
2011-04-28,0.05,23.0,30.0
2011-04-29,0.0,18.1,25.1
2011-04-30,0.0,10.1,14.1
2011-05-01,0.0,17.0,23.9
2011-05-02,0.0,13.0,15.0
2011-05-03,0.0,18.1,23.9
2011-05-04,0.48,14.1,19.9
2011-05-05,0.0,16.1,25.1
2011-05-06,0.0,14.1,21.0
2011-05-07,0.06,17.0,32.0
2011-05-08,0.0,19.9,23.9
2011-05-09,0.0,21.0,25.1
2011-05-10,0.0,23.0,33.1
2011-05-11,0.0,23.0,30.0
2011-05-12,0.0,17.0,23.0
2011-05-13,0.0,8.9,14.1
2011-05-14,0.19,13.0,16.1
2011-05-15,0.1,14.1,18.1
2011-05-16,0.04,15.0,18.1
2011-05-17,0.36,16.1,21.9
2011-05-18,2.32,19.9,29.1
2011-05-19,0.2,13.0,16.1
2011-05-20,0.0,10.1,13.0
2011-05-21,0.02,10.1,14.1
2011-05-22,0.01,12.1,17.0
2011-05-23,0.48,14.1,21.0
2011-05-24,0.0,10.1,19.9
2011-05-25,0.0,12.1,17.0
2011-05-26,0.0,14.1,19.9
2011-05-27,0.0,14.1,18.1
2011-05-28,0.0,14.1,19.9
2011-05-29,0.0,10.1,14.1
2011-05-30,0.32,10.1,16.1
2011-05-31,0.0,14.1,17.0
2011-06-01,0.0,14.1,18.1
2011-06-02,0.0,21.9,35.1
2011-06-03,0.0,19.9,32.0
2011-06-04,0.0,21.9,30.0
2011-06-05,0.0,13.0,16.1
2011-06-06,0.0,12.1,16.1
2011-06-07,0.0,14.1,18.1
2011-06-08,0.0,16.1,28.0
2011-06-09,0.8,23.0,35.1
2011-06-10,0.0,17.0,25.1
2011-06-11,0.85,19.9,28.0
2011-06-12,0.24,16.1,21.9
2011-06-13,0.02,13.0,16.1
2011-06-14,0.61,12.1,25.1
2011-06-15,0.04,14.1,18.1
2011-06-16,0.0,8.9,25.9
2011-06-17,0.98,16.1,30.0
2011-06-18,0.0,12.1,15.0
2011-06-19,0.0,12.1,16.1
2011-06-20,0.0,10.1,14.1
2011-06-21,0.0,10.1,15.0
2011-06-22,1.14,10.1,81.0
2011-06-23,1.37,15.0,18.1
2011-06-24,0.02,16.1,28.0
2011-06-25,0.0,13.0,40.9
2011-06-26,0.0,10.1,28.0
2011-06-27,0.0,8.9,13.0
2011-06-28,0.0,10.1,13.0
2011-06-29,0.61,12.1,21.9
2011-06-30,0.0,14.1,28.0
2011-07-01,0.0,12.1,15.0
2011-07-02,0.0,12.1,16.1
2011-07-03,0.0,10.1,28.0
2011-07-04,0.0,13.0,19.9
2011-07-05,0.0,14.1,23.0
2011-07-06,0.0,15.0,21.9
2011-07-07,0.0,10.1,13.0
2011-07-08,0.1,13.0,25.9
2011-07-09,0.13,15.0,21.9
2011-07-10,0.05,12.1,14.1
2011-07-11,0.01,13.0,18.1
2011-07-12,0.0,13.0,21.0
2011-07-13,0.0,21.0,35.1
2011-07-14,0.0,17.0,23.0
2011-07-15,0.0,10.1,15.0
2011-07-16,0.0,10.1,15.0
2011-07-17,0.0,13.0,21.0
2011-07-18,0.01,14.1,21.9
2011-07-19,0.0,12.1,15.0
2011-07-20,0.0,12.1,25.9
2011-07-21,0.0,14.1,21.0
2011-07-22,0.0,12.1,19.9
2011-07-23,0.0,14.1,17.0
2011-07-24,0.0,16.1,21.9
2011-07-25,0.0,15.0,19.9
2011-07-26,0.26,17.0,25.9
2011-07-27,0.0,13.0,21.9
2011-07-28,0.0,12.1,15.0
2011-07-29,0.1,12.1,21.0
2011-07-30,0.0,16.1,23.0
2011-07-31,0.0,12.1,14.1
2011-08-01,0.89,31.1,40.0
2011-08-02,0.0,10.1,15.0
2011-08-03,0.02,10.1,14.1
2011-08-04,0.0,13.0,15.0
2011-08-05,0.0,14.1,18.1
2011-08-06,0.24,14.1,17.0
2011-08-07,1.18,17.0,23.0
2011-08-08,0.01,12.1,16.1
2011-08-09,0.99,15.0,21.0
2011-08-10,0.0,13.0,21.0
2011-08-11,0.0,10.1,16.1
2011-08-12,0.0,10.1,18.1
2011-08-13,0.0,12.1,21.0
2011-08-14,2.72,18.1,23.9
2011-08-15,0.35,15.0,19.9
2011-08-16,0.0,12.1,30.0
2011-08-17,0.0,8.9,13.0
2011-08-18,0.0,13.0,25.1
2011-08-19,0.0,10.1,16.1
2011-08-20,0.0,12.1,14.1
2011-08-21,0.18,16.1,23.0
2011-08-22,0.0,13.0,21.0
2011-08-23,0.0,13.0,18.1
2011-08-24,0.0,17.0,23.0
2011-08-25,0.11,13.0,18.1
2011-08-26,0.01,13.0,17.0
2011-08-27,0.79,23.9,35.1
2011-08-28,2.55,42.9,57.9
2011-08-29,0.0,13.0,18.1
2011-08-30,0.0,12.1,16.1
2011-08-31,0.0,10.1,12.1
2011-09-01,0.0,15.0,21.0
2011-09-02,0.0,10.1,13.0
2011-09-03,0.0,13.0,18.1
2011-09-04,0.0,14.1,17.0
2011-09-05,0.0,16.1,19.9
2011-09-06,2.45,14.1,18.1
2011-09-07,0.72,14.1,19.9
2011-09-08,0.19,21.0,28.0
2011-09-09,0.0,17.0,21.9
2011-09-10,0.0,16.1,21.9
2011-09-11,0.0,16.1,19.9
2011-09-12,0.0,19.9,23.0
2011-09-13,0.0,14.1,19.9
2011-09-14,0.0,12.1,15.0
2011-09-15,0.01,21.9,33.1
2011-09-16,0.0,15.0,23.0
2011-09-17,0.0,14.1,18.1
2011-09-18,0.0,15.0,21.0
2011-09-19,0.0,15.0,18.1
2011-09-20,0.02,12.1,18.1
2011-09-21,0.0,12.1,16.1
2011-09-22,0.01,10.1,14.1
2011-09-23,0.87,13.0,19.9
2011-09-24,0.04,12.1,18.1
2011-09-25,0.0,8.9,14.1
2011-09-26,0.0,8.9,19.9
2011-09-27,0.0,12.1,14.1
2011-09-28,1.25,23.9,31.1
2011-09-29,0.31,21.9,36.0
2011-09-30,0.0,16.1,19.9
2011-10-01,0.08,21.9,30.0
2011-10-02,0.21,17.0,21.9
2011-10-03,0.51,10.1,14.1
2011-10-04,0.12,13.0,18.1
2011-10-05,0.0,19.9,25.9
2011-10-06,0.0,14.1,21.0
2011-10-07,0.0,10.1,14.1
2011-10-08,0.0,12.1,16.1
2011-10-09,0.0,6.9,10.1
2011-10-10,0.0,10.1,16.1
2011-10-11,0.0,13.0,17.0
2011-10-12,0.0,14.1,18.1
2011-10-13,0.06,18.1,23.0
2011-10-14,0.31,19.9,30.0
2011-10-15,0.0,21.0,32.0
2011-10-16,0.0,18.1,31.1
2011-10-17,0.01,16.1,25.9
2011-10-18,0.0,12.1,17.0
2011-10-19,0.84,18.1,25.1
2011-10-20,0.06,21.9,31.1
2011-10-21,0.0,16.1,28.0
2011-10-22,0.0,10.1,14.1
2011-10-23,0.0,12.1,15.0
2011-10-24,0.0,12.1,16.1
2011-10-25,0.0,15.0,25.1
2011-10-26,0.0,10.1,14.1
2011-10-27,0.56,25.1,35.1
2011-10-28,0.0,16.1,25.9
2011-10-29,1.16,30.0,38.0
2011-10-30,0.0,17.0,28.0
2011-10-31,0.0,12.1,15.0
2011-11-01,0.0,15.0,21.0
2011-11-02,0.0,8.9,12.1
2011-11-03,0.0,12.1,17.0
2011-11-04,0.0,23.0,32.0
2011-11-05,0.0,15.0,21.0
2011-11-06,0.0,12.1,19.9
2011-11-07,0.0,8.9,17.0
2011-11-08,0.0,8.1,10.1
2011-11-09,0.0,8.1,12.1
2011-11-10,0.3,13.0,23.9
2011-11-11,0.0,18.1,31.1
2011-11-12,0.0,16.1,25.1
2011-11-13,0.0,17.0,23.9
2011-11-14,0.0,13.0,19.9
2011-11-15,0.0,12.1,18.1
2011-11-16,0.63,8.9,14.1
2011-11-17,0.03,16.1,25.9
2011-11-18,0.0,14.1,23.0
2011-11-19,0.0,17.0,25.9
2011-11-20,0.0,17.0,23.9
2011-11-21,0.02,14.1,19.9
2011-11-22,0.49,19.9,25.9
2011-11-23,1.33,31.1,36.0
2011-11-24,0.0,10.1,16.1
2011-11-25,0.0,14.1,21.0
2011-11-26,0.0,8.1,12.1
