Date,PRCP,WSF2,WSF5
2011-10-09,0.0,14.1,17.9
2011-10-10,0.0,14.1,23.0
2011-10-11,0.0,10.1,14.1
2011-10-12,0.0,10.1,16.1
2011-10-13,0.75,15.0,21.0
2011-10-14,0.47,14.1,23.0
2011-10-15,0.0,23.0,40.0
2011-10-16,0.0,28.0,36.9
2011-10-17,0.0,30.0,38.0
2011-10-18,0.0,14.1,25.1
2011-10-19,0.71,17.9,25.1
2011-10-20,0.69,21.9,30.0
2011-10-21,0.0,21.0,28.0
2011-10-22,0.0,14.1,
2011-10-23,0.0,13.0,
2011-10-24,0.0,16.1,21.0
2011-10-25,0.03,25.9,33.1
2011-10-26,0.0,15.0,
2011-10-27,0.39,12.1,17.0
2011-10-28,0.0,21.0,30.0
2011-10-29,0.66,19.9,33.1
2011-10-30,0.34,28.0,38.9
2011-10-31,0.0,10.1,
2011-11-01,0.0,10.1,
2011-11-02,0.0,12.1,19.9
2011-11-03,0.0,19.9,36.0
2011-11-04,0.0,25.1,34.9
2011-11-05,0.0,16.1,
2011-11-06,0.0,17.0,23.0
2011-11-07,0.0,11.0,
2011-11-08,0.0,11.0,
2011-11-09,0.0,8.9,
2011-11-10,0.72,10.1,
2011-11-11,0.05,21.9,30.0
2011-11-12,0.0,16.1,25.9
2011-11-13,0.0,19.9,25.1
2011-11-14,0.16,17.0,23.9
2011-11-15,0.07,17.0,23.0
2011-11-16,0.28,12.1,21.0
2011-11-17,0.0,17.0,
2011-11-18,0.0,25.1,34.9
2011-11-19,0.0,16.1,25.1
2011-11-20,0.0,17.0,25.1
2011-11-21,0.0,16.1,21.0
2011-11-22,0.0,6.9,
2011-11-23,1.17,25.1,36.9
2011-11-24,0.0,13.0,23.9
2011-11-25,0.0,8.9,30.0
2011-11-26,0.0,6.9,
2011-11-27,0.0,8.9,
2011-11-28,0.0,17.0,21.9
2011-11-29,0.02,21.0,28.0
2011-11-30,0.39,28.0,38.9
2011-12-01,0.0,16.1,
2011-12-02,0.0,8.9,17.0
2011-12-03,0.0,12.1,
2011-12-04,0.0,16.1,25.1
2011-12-05,0.0,15.0,
2011-12-06,0.45,15.0,21.9
2011-12-07,0.99,14.1,17.9
2011-12-08,0.63,23.0,38.9
2011-12-09,0.0,10.1,23.9
2011-12-10,0.0,17.9,23.0
2011-12-11,0.0,10.1,
2011-12-12,0.0,10.1,21.9
2011-12-13,0.0,6.9,
2011-12-14,0.0,8.9,
2011-12-15,0.17,21.9,42.9
2011-12-16,0.0,25.9,36.9
2011-12-17,0.02,17.9,23.0
2011-12-18,0.0,14.1,16.1
2011-12-19,0.0,19.9,25.1
2011-12-20,0.0,15.0,21.9
2011-12-21,0.24,8.9,16.1
2011-12-22,0.0,14.1,17.9
2011-12-23,0.34,16.1,23.9
2011-12-24,0.0,11.0,17.9
2011-12-25,0.05,8.9,
2011-12-26,0.01,16.1,21.0
2011-12-27,0.48,28.0,42.9
2011-12-28,0.02,33.1,51.0
2011-12-29,0.0,23.9,34.9
2011-12-30,0.0,10.1,
2011-12-31,0.11,10.1,13.0
2012-01-01,0.14,17.0,25.1
2012-01-02,0.14,23.0,32.0
2012-01-03,0.0,19.9,25.9
2012-01-04,0.0,14.1,
2012-01-05,0.0,17.9,23.9
2012-01-06,0.06,10.1,14.1
2012-01-07,0.0,6.0,
2012-01-08,0.0,14.1,
2012-01-09,0.0,10.1,21.0
2012-01-10,0.0,17.0,21.9
2012-01-11,0.0,12.1,15.0
2012-01-12,1.11,21.0,25.1
2012-01-13,0.12,25.9,38.0
2012-01-14,0.0,16.1,36.9
2012-01-15,0.0,21.9,28.0
